The following table was created as response to the SQL query;;;;;;;;;;;;;;;;;;;;;;;
"SELECT sbs_sbsname ""SBS name"", m_methodname ""general method"", sla_singlevalue ""single value [mm^2/mg]"", sla_n ""sample size"", sla_valid ""valid"", lfm_name ""leaf specific method"", ref_refname ""reference"", sbs_sbsnumber ""SBS number"", or_origrefname ""original reference"", geo_countryname ""country"", geo_utmzone ""UTM zone"", geo_utmeasting ""UTM easting"", geo_utmnorthing ""UTM northing"", sla_mean ""mean SLA [mm^2/mg]"", sla_maximum ""maximum SLA [mm^2/mg]"", sla_minimum ""minimum SLA [mm^2/mg]"", sla_replicates ""number of replicates"", sla_stddev ""standard deviation"", sla_stderror ""standard error"", sla_balanceerror ""balance error [mg]"", sla_collectiondate ""collection date"", sla_comment ""general comment"", pslv_name ""plant stage"" FROM (SELECT case when sla_median is not null then sla_median when sla_mean is not null then sla_mean when sla_maximum is not null and sla_minimum is not null then (sla_maximum + sla_minimum) / 2 when sla_maximum is not null then sla_maximum when sla_minimum is not null then sla_minimum else null end AS sla_singlevalue, sbs_sbsnumber, sbs_sbsname, m_methodname, sla_mean, sla_maximum, sla_minimum, sla_n, sla_valid, lfm_name, ref_refname, or_origrefname, geo_countryname, geo_utmzone, geo_utmeasting, geo_utmnorthing, sla_replicates, sla_stddev, sla_stderror, sla_balanceerror, sla_collectiondate, sla_comment, pslv_name, sla_sbsnumber FROM (SELECT sbs.sbs_sbsnumber, sbs.sbs_sbsname, m_sla.m_methodname, m_sla.sla_median, m_sla.sla_mean, m_sla.sla_maximum, m_sla.sla_minimum, m_sla.sla_n, m_sla.sla_valid, m_sla.lfm_name, m_sla.ref_refname, m_sla.or_origrefname, m_sla.geo_countryname, m_sla.geo_utmzone, m_sla.geo_utmeasting, m_sla.geo_utmnorthing, m_sla.sla_replicates, m_sla.sla_stddev, m_sla.sla_stderror, m_sla.sla_balanceerror, m_sla.sla_collectiondate, m_sla.sla_comment, m_sla.pslv_name, m_sla.sla_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT sla_lfm.sla_sbsnumber, m.m_methodname, sla_lfm.sla_median, sla_lfm.sla_mean, sla_lfm.sla_maximum, sla_lfm.sla_minimum, sla_lfm.sla_n, sla_lfm.sla_valid, sla_lfm.lfm_name, sla_lfm.ref_refname, sla_lfm.or_origrefname, sla_lfm.geo_countryname, sla_lfm.geo_utmzone, sla_lfm.geo_utmeasting, sla_lfm.geo_utmnorthing, sla_lfm.sla_replicates, sla_lfm.sla_stddev, sla_lfm.sla_stderror, sla_lfm.sla_balanceerror, sla_lfm.sla_collectiondate, sla_lfm.sla_comment, sla_lfm.pslv_name FROM (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m JOIN (SELECT r_sla.sla_sbsnumber, r_sla.sla_methodid, r_sla.sla_median, r_sla.sla_mean, r_sla.sla_maximum, r_sla.sla_minimum, r_sla.sla_n, r_sla.sla_valid, lfm.lfm_name, r_sla.ref_refname, r_sla.or_origrefname, r_sla.geo_countryname, r_sla.geo_utmzone, r_sla.geo_utmeasting, r_sla.geo_utmnorthing, r_sla.sla_replicates, r_sla.sla_stddev, r_sla.sla_stderror, r_sla.sla_balanceerror, r_sla.sla_collectiondate, r_sla.sla_comment, r_sla.pslv_name FROM (SELECT sla_orf.sla_sbsnumber, sla_orf.sla_methodid, sla_orf.sla_median, sla_orf.sla_mean, sla_orf.sla_maximum, sla_orf.sla_minimum, sla_orf.sla_n, sla_orf.sla_valid, sla_orf.sla_specificmethodid, r.ref_refname, sla_orf.or_origrefname, sla_orf.geo_countryname, sla_orf.geo_utmzone, sla_orf.geo_utmeasting, sla_orf.geo_utmnorthing, sla_orf.sla_replicates, sla_orf.sla_stddev, sla_orf.sla_stderror, sla_orf.sla_balanceerror, sla_orf.sla_collectiondate, sla_orf.sla_comment, sla_orf.pslv_name FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT sla_geo.sla_sbsnumber, sla_geo.sla_methodid, sla_geo.sla_median, sla_geo.sla_mean, sla_geo.sla_maximum, sla_geo.sla_minimum, sla_geo.sla_n, sla_geo.sla_valid, sla_geo.sla_specificmethodid, sla_geo.sla_referenceid, orf.or_origrefname, sla_geo.geo_countryname, sla_geo.geo_utmzone, sla_geo.geo_utmeasting, sla_geo.geo_utmnorthing, sla_geo.sla_replicates, sla_geo.sla_stddev, sla_geo.sla_stderror, sla_geo.sla_balanceerror, sla_geo.sla_collectiondate, sla_geo.sla_comment, sla_geo.pslv_name FROM (SELECT sla_pslv.sla_sbsnumber, sla_pslv.sla_methodid, sla_pslv.sla_median, sla_pslv.sla_mean, sla_pslv.sla_maximum, sla_pslv.sla_minimum, sla_pslv.sla_n, sla_pslv.sla_valid, sla_pslv.sla_specificmethodid, sla_pslv.sla_referenceid, sla_pslv.sla_origreferenceid, geo.geo_countryname, geo.geo_utmzone, geo.geo_utmeasting, geo.geo_utmnorthing, sla_pslv.sla_replicates, sla_pslv.sla_stddev, sla_pslv.sla_stderror, sla_pslv.sla_balanceerror, sla_pslv.sla_collectiondate, sla_pslv.sla_comment, sla_pslv.pslv_name FROM (SELECT sla.sla_sbsnumber, sla.sla_methodid, sla.sla_median, sla.sla_mean, sla.sla_maximum, sla.sla_minimum, sla.sla_n, sla.sla_valid, sla.sla_specificmethodid, sla.sla_referenceid, sla.sla_origreferenceid, sla.sla_georeferenceid, sla.sla_replicates, sla.sla_stddev, sla.sla_stderror, sla.sla_balanceerror, sla.sla_collectiondate, sla.sla_comment, pslv.pslv_name FROM (SELECT sbsnumber AS sla_sbsnumber, methodid AS sla_methodid, median AS sla_median, mean AS sla_mean, maximum AS sla_maximum, minimum AS sla_minimum, n AS sla_n, valid AS sla_valid, leafspecificmethodid AS sla_specificmethodid, referenceid AS sla_referenceid, origreferenceid AS sla_origreferenceid, georefid AS sla_georeferenceid, replicates AS sla_replicates, stddeviation AS sla_stddev, stderror AS sla_stderror, balanceerror AS sla_balanceerror, collectiondate AS sla_collectiondate, p_comment AS sla_comment, plantstageid AS sla_plantstageid FROM (SELECT sbsnumber, taxonid, mean, median, minimum, maximum, stderror, stddeviation, n, replicates, created_when, updated_when, collectiondate, p_comment, methodid, referenceid, origreferenceid, habitattypeid, georefid, valid, validsince, validuntil, ledaid, batchid, leafformid, plantstageid, leafspecificmethodid, balanceerror, specificleafareaid FROM specificleafarea natural join taxontosbsassignment WHERE valid IN (-2, 1))) sla FULL JOIN (SELECT plantstageid AS pslv_id, plantstagename AS pslv_name FROM (select plantstageid, plantstagename from plantstage_lv)) pslv ON sla.sla_plantstageid = pslv.pslv_id) sla_pslv FULL JOIN (SELECT georefid AS geo_georefid, countryname AS geo_countryname, utm_zone AS geo_utmzone, utm_easting AS geo_utmeasting, utm_northing AS geo_utmnorthing FROM (select * from georef_part)) geo ON sla_pslv.sla_georeferenceid = geo.geo_georefid) sla_geo FULL JOIN (SELECT origreferenceid AS or_origrefid, origrefname AS or_origrefname FROM (select referenceid as origreferenceid, refname as origrefname, reftypeid as origreftypeid from reference)) orf ON sla_geo.sla_origreferenceid = orf.or_origrefid) sla_orf ON r.ref_referenceid = sla_orf.sla_referenceid) r_sla LEFT JOIN (SELECT leafspecificmethodid AS lfm_id, leafspecificmethodname AS lfm_name FROM (select leafspecificmethodid, leafspecificmethodname from leafspecificmethod_lv)) lfm ON r_sla.sla_specificmethodid = lfm.lfm_id) sla_lfm ON m.m_methodid = sla_lfm.sla_methodid) m_sla ON sbs.sbs_sbsnumber = m_sla.sla_sbsnumber))";;;;;;;;;;;;;;;;;;;;;;;
on Tue Mar 25 17:02:12 CET 2008 .;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
SBS name;general method;single value [mm^2/mg];sample size;valid;leaf specific method;reference;SBS number;original reference;country;UTM zone;UTM easting;UTM northing;mean SLA [mm^2/mg];maximum SLA [mm^2/mg];minimum SLA [mm^2/mg];number of replicates;standard deviation;standard error;balance error [mg];collection date;general comment;plant stage;
Peucedanum oreoselinum;actual measurement (following LEDA data standards);18.58;6;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;2070;;GERMANY;;;;18.49;20.84;16.28;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Viburnum lantana;actual measurement (following LEDA data standards);20.27;9;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;15334;;GERMANY;32;544300;5379100;20.06;26.16;13.07;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Viburnum lantana;actual measurement (following LEDA data standards);19.49;9;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;15334;;GERMANY;32;544300;5379100;19.21;24.85;12.64;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Lobelia dortmanna;actual measurement (following LEDA data standards);19.37;10;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;14841;;SWEDEN;33;534337.2596;6251697.32;19.51;24.64;15.84;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Orthilia secunda;actual measurement (following LEDA data standards);18.04;5;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;28809;;SWEDEN;33;535065.968;6251154.537;18.36;20.61;17.08;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Orthilia secunda;actual measurement (following LEDA data standards);19.18;5;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;28809;;SWEDEN;33;535065.968;6251154.537;19.55;22.19;18.06;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Vincetoxicum hirundinaria;actual measurement (following LEDA data standards);44.94;5;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;2467;;GERMANY;32;544300;5379100;41.87;60.52;13.65;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Vincetoxicum hirundinaria;actual measurement (following LEDA data standards);46.09;5;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;2467;;GERMANY;32;544300;5379100;39.81;57.43;11.44;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Salix triandra;actual measurement (following LEDA data standards);10.6;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;32478;;GERMANY;;;;10.78;12.77;8.91;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Salix triandra;actual measurement (following LEDA data standards);10.85;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;32478;;GERMANY;;;;11.08;13.34;9.2;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Euphrasia stricta;actual measurement (following LEDA data standards);16.99;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;33166;;GERMANY;32;435715.724;5951029.635;17.26;22.4;13.26;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Hydrocharis morsus-ranae;actual measurement (following LEDA data standards);28;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;36302;;GERMANY;32;466296.4868;5888617.61;27.03;32.41;19.48;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Hydrocharis morsus-ranae;actual measurement (following LEDA data standards);31.13;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;36302;;GERMANY;32;466296.4868;5888617.61;29.47;34.62;20.41;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Vincetoxicum hirundinaria;actual measurement (following LEDA data standards);72.72;3;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;2467;;GERMANY;32;544300;5379100;66.08;77.14;48.37;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Vincetoxicum hirundinaria;actual measurement (following LEDA data standards);73;3;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;2467;;GERMANY;32;544300;5379100;65.18;73.67;48.87;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Veronica catenata;actual measurement (following LEDA data standards);36.77;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;33875;;GERMANY;;;;38.05;59.9;25.39;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Scirpus triqueter;actual measurement (following LEDA data standards);6.8;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;37508;;GERMANY;;;;6.84;7.95;6.34;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Carex montana;actual measurement (following LEDA data standards);28.59;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;37346;;GERMANY;32;547000;5380000;28.7;31.59;26.6;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Drosera intermedia;actual measurement (following LEDA data standards);24.62;4;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;18996;;GERMANY;32;455279.8952;5895592.819;24.72;30.81;18.84;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Drosera intermedia;actual measurement (following LEDA data standards);32.4;4;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;18996;;GERMANY;32;455279.8952;5895592.819;31.9;36.56;26.22;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Sorbus aria;actual measurement (following LEDA data standards);14.48;9;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;30087;;GERMANY;32;544300;5379100;15.88;19.84;12.57;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Sorbus aria;actual measurement (following LEDA data standards);14.83;9;-2;leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;30087;;GERMANY;32;544300;5379100;16.32;20.27;12.76;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Rhynchospora alba;actual measurement (following LEDA data standards);16.68;5;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;37156;;GERMANY;32;453759.5036;5893339.721;16.98;18.11;16.06;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Erica tetralix;actual measurement (following LEDA data standards);14.54;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;19489;;GERMANY;32;454040.3912;5893212.771;15.43;21.89;11.98;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Eleocharis acicularis;actual measurement (following LEDA data standards);75.27;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;37636;;GERMANY;32;451051.5872;5892735.962;77.33;92.71;63.88;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Ranunculus circinatus;actual measurement (following LEDA data standards);49.76;6;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;26945;;GERMANY;32;451051.5872;5892735.962;50.16;61.73;34.58;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Ranunculus circinatus;actual measurement (following LEDA data standards);47.51;6;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;26945;;GERMANY;32;451051.5872;5892735.962;48.99;61.76;34.34;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Trifolium montanum;actual measurement (following LEDA data standards);15.07;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;21547;;GERMANY;32;547000;5380000;15.37;18.36;12.23;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Trifolium montanum;actual measurement (following LEDA data standards);19.17;10;-2;no leaf rehydration;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;21547;;GERMANY;32;547000;5380000;20.01;24.66;17.5;1;;;0;00:00.0;Preaggregated data obtained from single record. ;adult;
Agrostis mertensii;actual measurement (following LEDA data standards);24.6;9;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;40856;;NORWAY;32;604700;6958700;24.03;33.8;10.5;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Polygonum viviparum;actual measurement (following LEDA data standards);15.4;13;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;27573;;NORWAY;32;604700;6958700;17.1;40;8.36;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Polygonum viviparum;actual measurement (following LEDA data standards);18.6;4;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;27573;;NORWAY;32;604700;6958700;18.13;20.2;15.1;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Carex atrata;actual measurement (following LEDA data standards);20.8;3;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;37469;;NORWAY;32;604700;6958700;20.43;22.3;18.2;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Carex saxatilis;actual measurement (following LEDA data standards);10.88;4;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;37653;;NORWAY;32;604700;6958700;10.57;12.5;8.04;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Carex saxatilis;actual measurement (following LEDA data standards);8.59;7;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;37653;;NORWAY;32;604700;6958700;9.98;15.9;3.49;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Cerastium cerastoides;actual measurement (following LEDA data standards);33.3;3;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;17207;;NORWAY;32;604700;6958700;32.13;40.1;23;8;;;;00:00.0;Preaggregated data obtained from single record. 8-9 leaves per sample;adult;
Diapensia lapponica;actual measurement (following LEDA data standards);8.53;9;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;19591;;NORWAY;32;604700;6958700;8.82;11.3;6.85;10;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Omalotheca supina;actual measurement (following LEDA data standards);22.8;5;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;10537;;NORWAY;32;604700;6958700;25.54;38.3;18.5;6;;;;00:00.0;Preaggregated data obtained from single record. 6-9 leaves per sample;adult;
Omalotheca supina;actual measurement (following LEDA data standards);19.2;3;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;10537;;NORWAY;32;604700;6958700;20.1;22.3;18.8;8;;;;00:00.0;Preaggregated data obtained from single record. 8-11 leaves per sample;adult;
Hieracium alpinum gr.;actual measurement (following LEDA data standards);16.8;3;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;8507;;NORWAY;32;604700;6958700;18.33;22;16.2;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Hieracium alpinum gr.;actual measurement (following LEDA data standards);23.7;4;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;8507;;NORWAY;32;604700;6958700;23.35;26.1;19.9;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Loiseleuria procumbens;actual measurement (following LEDA data standards);4.77;5;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;19506;;NORWAY;32;604700;6958700;4.71;5.19;4.14;11;;;;00:00.0;Preaggregated data obtained from single record. 11-20 leaves per sample;adult;
Loiseleuria procumbens;actual measurement (following LEDA data standards);4.84;4;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;19506;;NORWAY;32;604700;6958700;5.01;5.72;4.65;10;;;;00:00.0;Preaggregated data obtained from single record. 10-11 leaves per sample;adult;
Nardus stricta;actual measurement (following LEDA data standards);10.02;4;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;43217;;NORWAY;32;604700;6958700;9.96;10.6;9.19;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Phyllodoce caerulea;actual measurement (following LEDA data standards);10.8;10;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;19512;;NORWAY;32;604700;6958700;11.03;14.1;9.22;14;;;;00:00.0;Preaggregated data obtained from single record. 14-23 leaves per sample;adult;
Pinguicula vulgaris;actual measurement (following LEDA data standards);35.1;5;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;26085;;NORWAY;32;604700;6958700;36.98;50.5;29.3;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Potentilla crantzii;actual measurement (following LEDA data standards);16.1;7;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;29387;;NORWAY;32;604700;6958700;15.64;21.3;10.8;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Salix glauca;actual measurement (following LEDA data standards);9.66;8;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;32573;;NORWAY;32;604700;6958700;9.58;11.1;6.9;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Salix lapponum;actual measurement (following LEDA data standards);11;10;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;32550;;NORWAY;32;604700;6958700;11.11;12.5;9.85;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Sibbaldia procumbens;actual measurement (following LEDA data standards);16.05;14;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;30472;;NORWAY;32;604700;6958700;16.1;19.3;13.2;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Sibbaldia procumbens;actual measurement (following LEDA data standards);14.75;4;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;30472;;NORWAY;32;604700;6958700;14.78;15.8;13.8;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Thalictrum alpinum;actual measurement (following LEDA data standards);12.65;8;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;26671;;NORWAY;32;604700;6958700;12.81;14.4;11.6;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Thalictrum alpinum;actual measurement (following LEDA data standards);12.8;3;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;26671;;NORWAY;32;604700;6958700;12.83;13.2;12.5;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Vaccinium vitis-idaea;actual measurement (following LEDA data standards);7.96;3;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;19439;;NORWAY;32;604700;6958700;8.09;8.47;7.85;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Vaccinium vitis-idaea;actual measurement (following LEDA data standards);8.63;9;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;19439;;NORWAY;32;604700;6958700;8.71;10.4;7.13;3;;;;00:00.0;Preaggregated data obtained from single record. 3-4 leaves per sample;adult;
Athyrium distentifolium;actual measurement (following LEDA data standards);28.7;3;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;35;;NORWAY;32;604700;6958700;27.1;29.8;22.8;2;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Betula nana;actual measurement (following LEDA data standards);10;3;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;11715;;NORWAY;32;604700;6958700;10.16;10.9;9.58;5;;;;00:00.0;Preaggregated data obtained from single record. ;adult;
Betula nana;actual measurement (following LEDA data standards);12.3;13;-2;no leaf rehydration;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;11715;;NORWAY;32;604700;6958700;12.25;15;9.6;3;;;;00:00.0;Preaggregated data obtained from single record. 3-6 leaves per sample;adult;
