The following table was created as response to the SQL query
SELECT sbs_sbsname "SBS name", sbs_sbsnumber "SBS number", m_methodname "general method", snp_singlevalue "single value", snp_samples "sample size", snpsm_specificmethodname "reproduction unit measured", ref_refname "reference", snp_mean "average SNP", snp_maximum "maximum SNP", snp_minimum "minimum SNP", snp_median "median SNP", snp_categoryname "seed number category", snp_replicates "number of replicates", snp_stderror "standard error", snp_stddeviation "standard deviation", cmlv_name "counting method", csub_name "counted subunit", snp_collectiondate "collection date", snp_comment "general comment", or_origrefname "original reference", geo_countryname "country" FROM (SELECT CASE WHEN snp_categoryid IS NULL THEN 'not computable' WHEN snp_categoryid = 1 THEN 'seednumber <= 10' WHEN snp_categoryid = 2 THEN '10 < seednumber <= 100' WHEN snp_categoryid = 3 THEN '100 < seednumber <= 1000' WHEN snp_categoryid = 4 THEN '1000 < seednumber <= 10,000' WHEN snp_categoryid = 5 THEN '10,000 < seednumber <= 100,000' ELSE 'seednumber > 100,000' END AS snp_categoryname, snp_singlevalue, sbs_sbsnumber, sbs_sbsname, m_methodname, snp_median, snp_mean, snp_minimum, snp_maximum, snp_samples, snpsm_specificmethodname, ref_refname, snp_replicates, snp_stderror, snp_stddeviation, cmlv_name, csub_name, snp_collectiondate, snp_comment, or_origrefname, geo_countryname FROM (SELECT CASE WHEN snp_singlevalue IS NULL THEN 0 WHEN snp_singlevalue <= 10 THEN 1 WHEN snp_singlevalue > 10 AND snp_singlevalue <= 100 THEN 2 WHEN snp_singlevalue > 100 AND snp_singlevalue <= 1000 THEN 3 WHEN snp_singlevalue > 1000 AND snp_singlevalue <= 10000 THEN 4 WHEN snp_singlevalue > 10000 AND snp_singlevalue <= 100000 THEN 5 ELSE 6 END AS snp_categoryid, snp_singlevalue, sbs_sbsnumber, sbs_sbsname, m_methodname, snp_median, snp_mean, snp_minimum, snp_maximum, snp_samples, snpsm_specificmethodname, ref_refname, snp_replicates, snp_stderror, snp_stddeviation, cmlv_name, csub_name, snp_collectiondate, snp_comment, or_origrefname, geo_countryname FROM (SELECT case when snp_median is not null then snp_median when snp_mean is not null then snp_mean when snp_minimum is not null and snp_maximum is not null then (snp_minimum + snp_maximum) / 2 when snp_minimum is not null then snp_minimum when snp_maximum is not null then snp_maximum else null end AS snp_singlevalue, sbs_sbsnumber, sbs_sbsname, m_methodname, snp_median, snp_mean, snp_minimum, snp_maximum, snp_samples, snpsm_specificmethodname, ref_refname, snp_replicates, snp_stderror, snp_stddeviation, cmlv_name, csub_name, snp_collectiondate, snp_comment, or_origrefname, geo_countryname FROM (SELECT sbs.sbs_sbsnumber, sbs.sbs_sbsname, snp_m.m_methodname, snp_m.snp_median, snp_m.snp_mean, snp_m.snp_minimum, snp_m.snp_maximum, snp_m.snp_samples, snp_m.snpsm_specificmethodname, snp_m.ref_refname, snp_m.snp_replicates, snp_m.snp_stderror, snp_m.snp_stddeviation, snp_m.cmlv_name, snp_m.csub_name, snp_m.snp_collectiondate, snp_m.snp_comment, snp_m.or_origrefname, snp_m.geo_countryname FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT snp_snpsm.snp_sbsnumber, m.m_methodname, snp_snpsm.snp_median, snp_snpsm.snp_mean, snp_snpsm.snp_minimum, snp_snpsm.snp_maximum, snp_snpsm.snp_samples, snp_snpsm.snpsm_specificmethodname, snp_snpsm.ref_refname, snp_snpsm.snp_replicates, snp_snpsm.snp_stderror, snp_snpsm.snp_stddeviation, snp_snpsm.cmlv_name, snp_snpsm.csub_name, snp_snpsm.snp_collectiondate, snp_snpsm.snp_comment, snp_snpsm.or_origrefname, snp_snpsm.geo_countryname FROM (SELECT snp_r.snp_sbsnumber, snp_r.snp_methodid, snp_r.snp_median, snp_r.snp_mean, snp_r.snp_minimum, snp_r.snp_maximum, snp_r.snp_samples, snpsm.snpsm_specificmethodname, snp_r.ref_refname, snp_r.snp_replicates, snp_r.snp_stderror, snp_r.snp_stddeviation, snp_r.cmlv_name, snp_r.csub_name, snp_r.snp_collectiondate, snp_r.snp_comment, snp_r.or_origrefname, snp_r.geo_countryname FROM (SELECT snp_cmlv.snp_sbsnumber, snp_cmlv.snp_methodid, snp_cmlv.snp_median, snp_cmlv.snp_mean, snp_cmlv.snp_minimum, snp_cmlv.snp_maximum, snp_cmlv.snp_samples, snp_cmlv.snp_specificmethodid, r.ref_refname, snp_cmlv.snp_replicates, snp_cmlv.snp_stderror, snp_cmlv.snp_stddeviation, snp_cmlv.cmlv_name, snp_cmlv.csub_name, snp_cmlv.snp_collectiondate, snp_cmlv.snp_comment, snp_cmlv.or_origrefname, snp_cmlv.geo_countryname FROM (SELECT snp_csub.snp_sbsnumber, snp_csub.snp_methodid, snp_csub.snp_median, snp_csub.snp_mean, snp_csub.snp_minimum, snp_csub.snp_maximum, snp_csub.snp_samples, snp_csub.snp_specificmethodid, snp_csub.snp_referenceid, snp_csub.snp_replicates, snp_csub.snp_stderror, snp_csub.snp_stddeviation, cmlv.cmlv_name, snp_csub.csub_name, snp_csub.snp_collectiondate, snp_csub.snp_comment, snp_csub.or_origrefname, snp_csub.geo_countryname FROM (SELECT snp_orf.snp_sbsnumber, snp_orf.snp_methodid, snp_orf.snp_median, snp_orf.snp_mean, snp_orf.snp_minimum, snp_orf.snp_maximum, snp_orf.snp_samples, snp_orf.snp_specificmethodid, snp_orf.snp_referenceid, snp_orf.snp_replicates, snp_orf.snp_stderror, snp_orf.snp_stddeviation, snp_orf.snp_countingmethodid, csub.csub_name, snp_orf.snp_collectiondate, snp_orf.snp_comment, snp_orf.or_origrefname, snp_orf.geo_countryname FROM (SELECT snp_geo.snp_sbsnumber, snp_geo.snp_methodid, snp_geo.snp_median, snp_geo.snp_mean, snp_geo.snp_minimum, snp_geo.snp_maximum, snp_geo.snp_samples, snp_geo.snp_specificmethodid, snp_geo.snp_referenceid, snp_geo.snp_replicates, snp_geo.snp_stderror, snp_geo.snp_stddeviation, snp_geo.snp_countingmethodid, snp_geo.snp_csuid, snp_geo.snp_collectiondate, snp_geo.snp_comment, orf.or_origrefname, snp_geo.geo_countryname FROM (SELECT snp.snp_sbsnumber, snp.snp_methodid, snp.snp_median, snp.snp_mean, snp.snp_minimum, snp.snp_maximum, snp.snp_samples, snp.snp_specificmethodid, snp.snp_referenceid, snp.snp_replicates, snp.snp_stderror, snp.snp_stddeviation, snp.snp_countingmethodid, snp.snp_csuid, snp.snp_collectiondate, snp.snp_comment, snp.snp_origrefid, geo.geo_countryname FROM (SELECT sbsnumber AS snp_sbsnumber, methodid AS snp_methodid, median AS snp_median, mean AS snp_mean, minimum AS snp_minimum, maximum AS snp_maximum, n AS snp_samples, snpspecificmethodid AS snp_specificmethodid, referenceid AS snp_referenceid, replicates AS snp_replicates, stderror AS snp_stderror, stddeviation AS snp_stddeviation, snpcountingmethodid AS snp_countingmethodid, snpcountedsubunitid AS snp_csuid, collectiondate AS snp_collectiondate, p_comment AS snp_comment, origreferenceid AS snp_origrefid, georefid AS snp_georefid, valid AS snp_valid FROM (SELECT seednumberproductionid, sbsnumber, taxonid, n, replicates, mean, minimum, maximum, median, stddeviation, stderror, collectiondate, p_comment, created_when, updated_when, batchid, snpspecificmethodid, methodid, referenceid, origreferenceid, snpcountingmethodid, snpcountedsubunitid, georefid, valid, validsince, validuntil, ledaid, habitattypeid FROM seednumberproduction natural join taxontosbsassignment WHERE valid IN (-2, 1))) snp LEFT JOIN (SELECT georefid AS geo_georefid, countryname AS geo_countryname FROM (select * from georef_part)) geo ON snp.snp_georefid = geo.geo_georefid) snp_geo LEFT JOIN (SELECT origreferenceid AS or_origrefid, origrefname AS or_origrefname FROM (select referenceid as origreferenceid, refname as origrefname, reftypeid as origreftypeid from reference)) orf ON snp_geo.snp_origrefid = orf.or_origrefid) snp_orf LEFT JOIN (SELECT snpcountedsubunitid AS csub_id, snpcountedsubunitname AS csub_name FROM (SELECT snpcountedsubunitid, snpcountedsubunitname from snpcountedsubunit_lv)) csub ON snp_orf.snp_csuid = csub.csub_id) snp_csub LEFT JOIN (SELECT snpcountingmethodid AS cmlv_id, snpcountingmethodname AS cmlv_name FROM (SELECT snpcountingmethodid, snpcountingmethodname from snpcountingmethod_lv)) cmlv ON snp_csub.snp_countingmethodid = cmlv.cmlv_id) snp_cmlv JOIN (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r ON snp_cmlv.snp_referenceid = r.ref_referenceid) snp_r JOIN (SELECT snpspecificmethodid AS snpsm_specificmethodid, snpspecificmethodname AS snpsm_specificmethodname FROM (SELECT * FROM snpspecificmethod_lv)) snpsm ON snp_r.snp_specificmethodid = snpsm.snpsm_specificmethodid) snp_snpsm LEFT JOIN (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m ON snp_snpsm.snp_methodid = m.m_methodid) snp_m ON sbs.sbs_sbsnumber = snp_m.snp_sbsnumber)))) ORDER BY sbs_sbsname
on Tue Mar 10 10:54:45 CET 2009 .

SBS name;SBS number;general method;single value;sample size;reproduction unit measured;reference;average SNP;maximum SNP;minimum SNP;median SNP;seed number category;number of replicates;standard error;standard deviation;counting method;counted subunit;collection date;general comment;original reference;country
Hieracium umbellatum;7093;actual measurement;835.2;;per ramet/tussock or individual plant ;BIOPOP April 2005;835.2;;;;100 < seednumber <= 1000;;;;unknown;unknown;;only full developed seeds were counted;Perttula, K. (1941): Untersuchungen über die generative und vegetative Vermehrung der Blütenpflanzen in der Wald-, Hainwiesen- und Hainfelsenvegetation. Annales academiae scientiarium Fennicae. Ser.A;FINLAND
Hieracium umbellatum;7093;actual measurement;8280;;per square meter;BIOPOP April 2005;;8280;;;1000 < seednumber <= 10,000;;;;unknown;unknown;;General comment: only viable-looking seeds;Perttula, K. (1941): Untersuchungen über die generative und vegetative Vermehrung der Blütenpflanzen in der Wald-, Hainwiesen- und Hainfelsenvegetation. Annales academiae scientiarium Fennicae. Ser.A;FINLAND
Hieracium umbellatum;7093;actual measurement;18632;;per square meter;BIOPOP April 2005;;19924;17340;;10,000 < seednumber <= 100,000;;;;unknown;unknown;;General comment: only viable-looking seeds;Perttula, K. (1941): Untersuchungen über die generative und vegetative Vermehrung der Blütenpflanzen in der Wald-, Hainwiesen- und Hainfelsenvegetation. Annales academiae scientiarium Fennicae. Ser.A;FINLAND
Hieracium vulgatum;17779;actual measurement (following LEDA data standards);533;15;per ramet/tussock or individual plant ;Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl;1045.07;3652;132;533;100 < seednumber <= 1000;;;;counting and extrapolation ;multiple flower inflorescence ;2004-07-13 00:00:00.0;preaggregated value obtained from single record;;NETHERLANDS
Hierochloe australis;42515;actual measurement;227.5;;per square meter;BIOPOP April 2005;;360;95;;100 < seednumber <= 1000;;;;unknown;unknown;;General comment: only viable-looking seeds;Perttula, K. (1941): Untersuchungen über die generative und vegetative Vermehrung der Blütenpflanzen in der Wald-, Hainwiesen- und Hainfelsenvegetation. Annales academiae scientiarium Fennicae. Ser.A;FINLAND
Hierochloe australis;42515;actual measurement;3.1;;per multiple flower inflorescence ;BIOPOP April 2005;3.1;;;;seednumber <= 10;;;;unknown;unknown;;only full developed seeds were counted;Perttula, K. (1941): Untersuchungen über die generative und vegetative Vermehrung der Blütenpflanzen in der Wald-, Hainwiesen- und Hainfelsenvegetation. Annales academiae scientiarium Fennicae. Ser.A;FINLAND
Hierochloe hirta;42516;actual measurement (following LEDA data standards);159;10;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;151.2;192;90;159;100 < seednumber <= 1000;;;;counting ;;2004-06-19 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Hierochloe odorata;42519;actual measurement;.4;10;per multiple flower inflorescence ;Söyrinki, Niilo(1938): Studien über die generative und vegetative Vermehrung der Samenpflanzen in der alpinen Vegetation Petsamo-Lapplands I. Allgemeiner Teil;.4;;;;seednumber <= 10;1;;;counting ;unknown;1931-09-01 00:00:00.0;only full developed seeds, seed setting: 2% of the number of flowers;Söyrinki, Niilo(1938): Studien über die generative und vegetative Vermehrung der Samenpflanzen in der alpinen Vegetation Petsamo-Lapplands I. Allgemeiner Teil;RUSSIAN FEDERATION
Hierochloe odorata;42519;actual measurement (following LEDA data standards);43;11;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;48.36;65;33;43;10 < seednumber <= 100;;;;counting ;;2004-06-05 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Himantoglossum hircinum;39644;estimation;1000;1;per single flower inflorescence ;ECOFLORA - database of the ecological flora of the british isles;;;1000;;100 < seednumber <= 1000;1;;;unknown;unknown;;Subspecies: - Original comment from ECOFLORA (for references to "Source no." refer to this record's original reference): -;Summerhayes, V. S.(1968): Wild Orchids of Britain, 2nd edition, Collins, London. [];
Himantoglossum hircinum;39644;unknown;28800;1;per ramet/tussock or individual plant ;Arditti, Joseph(2000): Tansley Review No. 110: Numerical and physical properties of orchid seeds and their biological implications [145];28800;;;;10,000 < seednumber <= 100,000;1;;;unknown;unknown;;Ziegenspeck, 1936, N unknown;Arditti, Joseph(2000): Tansley Review No. 110: Numerical and physical properties of orchid seeds and their biological implications [145];UNITED STATES
Hippocrepis comosa;21868;estimation;6;1;per single flower inflorescence ;ECOFLORA - database of the ecological flora of the british isles;;6;;;seednumber <= 10;1;;;unknown;unknown;;Subspecies: - Original comment from ECOFLORA (for references to "Source no." refer to this record's original reference): -;Salisbury, E.(1952): Downs and Dunes, G Bell and Sons Ltd, London [];
Hippocrepis comosa;21868;unknown;462;;per square meter;BIOPOP April 2005;462;;;;100 < seednumber <= 1000;;;;unknown;unknown;;General comment: grazed;Jackel, A.-K. (1992): Die jahreszeitliche Dynamik der Phänologie, des Diasporenregens und der Diasporenbank auf zwei Kalkmagerrasenstandorten der Schwäbischen Alb, Diploma Thesis. Universität Hohenheim [];GERMANY
Hippocrepis comosa;21868;unknown;68;;per square meter;BIOPOP April 2005;68;;;;10 < seednumber <= 100;;;;unknown;unknown;;General comment: mown;Jackel, A.-K. (1992): Die jahreszeitliche Dynamik der Phänologie, des Diasporenregens und der Diasporenbank auf zwei Kalkmagerrasenstandorten der Schwäbischen Alb, Diploma Thesis. Universität Hohenheim [];GERMANY
Hippocrepis comosa;21868;actual measurement;120;500;per ramet/tussock or individual plant ;Kew Gardens, Wakehurst Place, UK (Dickie), E-Mail: J.Dickie@rbgkew.org.uk;120;;;;100 < seednumber <= 1000;1;;;counting ;;1997-08-12 00:00:00.0;;;UNITED KINGDOM
Hippophae rhamnoides;19002;estimation;1;1;per single flower inflorescence ;ECOFLORA - database of the ecological flora of the british isles;1;;;;seednumber <= 10;1;;;unknown;unknown;;Subspecies: - Original comment from ECOFLORA (for references to "Source no." refer to this record's original reference): -;Salisbury, E.(1952): Downs and Dunes, G Bell and Sons Ltd, London [];
Hippuris vulgaris;24425;actual measurement;350;300;per ramet/tussock or individual plant ;Kew Gardens, Wakehurst Place, UK (Dickie), E-Mail: J.Dickie@rbgkew.org.uk;350;;;;100 < seednumber <= 1000;1;;;counting ;;1998-09-01 00:00:00.0;;;UNITED KINGDOM
Hippuris vulgaris;24425;estimation;1;1;per single flower inflorescence ;ECOFLORA - database of the ecological flora of the british isles;1;;;;seednumber <= 10;1;;;unknown;unknown;;Subspecies: - Original comment from ECOFLORA (for references to "Source no." refer to this record's original reference): -;Arber, A.(1920): Water Plants, Cambridge University Press, London [];
Hirschfeldia incana;14011;actual measurement (following LEDA data standards);5581.5;10;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;10906.4;37332;79;5581.5;1000 < seednumber <= 10,000;;;;counting and extrapolation ;single flower inflorescence ;2004-08-14 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Holcus lanatus;42613;actual measurement;112.2;10;per multiple flower inflorescence ;BIOPOP April 2005;112.2;;;;100 < seednumber <= 1000;;;;unknown;unknown;;Value comment: per inflorescence;Jackel, A.-K. (1992): Die jahreszeitliche Dynamik der Phänologie, des Diasporenregens und der Diasporenbank auf zwei Kalkmagerrasenstandorten der Schwäbischen Alb, Diploma Thesis. Universität Hohenheim [];GERMANY
Holcus lanatus;42613;unknown;1053;;per square meter;BIOPOP April 2005;1053;;;;1000 < seednumber <= 10,000;;;;unknown;unknown;;General comment: mown;Jackel, A.-K. (1992): Die jahreszeitliche Dynamik der Phänologie, des Diasporenregens und der Diasporenbank auf zwei Kalkmagerrasenstandorten der Schwäbischen Alb, Diploma Thesis. Universität Hohenheim [];GERMANY
Holcus lanatus;42613;unknown;177000;;per ramet/tussock or individual plant ;BIOPOP April 2005;177000;240000;2000;;seednumber > 100,000;;;;unknown;unknown;;;Thompson, J.D. (1988): The biology of Canadian weeds. 82. Holcus lanatus L.;
Holcus lanatus;42613;unknown;19000;;per square meter;BIOPOP April 2005;;19000;;;10,000 < seednumber <= 100,000;;;;unknown;unknown;;;Thompson, J.D. (1988): The biology of Canadian weeds. 82. Holcus lanatus L.;
Holcus lanatus;42613;actual measurement;588827;3;per square meter;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;588827;;;;seednumber > 100,000;1;;228330.7071;counting and weighing ;;;collection period: 1993-1999, method: applied repr. parts incl. flying apparatus were weighed;Sera, Bozena (2004): Number and weight of seeds and reproductive strategies of herbaceous plants [39];CZECH REPUBLIC
Holcus mollis;42614;actual measurement;212472.3333;3;per square meter;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;212472.3333;;;;seednumber > 100,000;1;;307808.2801;counting and weighing ;;;collection period: 1993-1999, method: applied repr. parts incl. flying apparatus were weighed;Sera, Bozena (2004): Number and weight of seeds and reproductive strategies of herbaceous plants [39];CZECH REPUBLIC
Holcus mollis;42614;actual measurement;97.5;10;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;98.8;;;97.5;10 < seednumber <= 100;1;11.19206068;35.39240345;counting and extrapolation ;;;Collection period: 2002;Source data from University of Bremen,Vegetation Ecology and Conservation Ecology, DE (Kolb), E-Mail: akolb@uni-bremen.de;GERMANY
Holcus mollis;42614;actual measurement;100;;per ramet/tussock or individual plant ;BIOPOP April 2005;100;;;;10 < seednumber <= 100;;;;unknown;unknown;;;Kästner, A.(2001): Handbuch der Segetalpflanzen Mitteleuropas. Wien [];
Holcus mollis;42614;actual measurement;500;;per ramet/tussock or individual plant ;BIOPOP April 2005;;500;;;100 < seednumber <= 1000;;;;unknown;unknown;;;Kästner, A.(2001): Handbuch der Segetalpflanzen Mitteleuropas. Wien [];
Holcus mollis;42614;actual measurement;1000;;per ramet/tussock or individual plant ;BIOPOP April 2005;;1000;;;100 < seednumber <= 1000;;;;unknown;unknown;;Value comment: large plant General comment: max >1000;Kästner, A.(2001): Handbuch der Segetalpflanzen Mitteleuropas. Wien [];
Holosteum umbellatum;17010;actual measurement (following LEDA data standards);944;7;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;975.86;1360;496;944;100 < seednumber <= 1000;;;;counting and extrapolation ;single flower inflorescence ;2004-04-21 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Holosteum umbellatum;17010;actual measurement (following LEDA data standards);253;7;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;236.14;395;93;253;100 < seednumber <= 1000;;;;counting ;;2004-04-21 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Holosteum umbellatum;17010;actual measurement;200;;per ramet/tussock or individual plant ;BIOPOP April 2005;;200;;;100 < seednumber <= 1000;;;;unknown;unknown;;;Kästner, A.(2001): Handbuch der Segetalpflanzen Mitteleuropas. Wien [];
Holosteum umbellatum;17010;actual measurement;100;;per ramet/tussock or individual plant ;BIOPOP April 2005;100;;;;10 < seednumber <= 100;;;;unknown;unknown;;;Kästner, A.(2001): Handbuch der Segetalpflanzen Mitteleuropas. Wien [];
Homogyne alpina;9177;actual measurement (following LEDA data standards);48.5;10;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;49.2;60;38;48.5;10 < seednumber <= 100;;;;counting ;;2004-06-23 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Homogyne alpina;9177;actual measurement (following LEDA data standards);46;10;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;46;54;35;46;10 < seednumber <= 100;;;;counting ;;2004-06-23 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Homogyne alpina;9177;actual measurement;6300;3;per square meter;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;6300;;;;1000 < seednumber <= 10,000;1;;1800;counting and weighing ;;;collection period: 1993-1999, method: applied repr. parts incl. flying apparatus were weighed;Sera, Bozena (2004): Number and weight of seeds and reproductive strategies of herbaceous plants [39];CZECH REPUBLIC
Honkenya peploides;16523;actual measurement (following LEDA data standards);108.5;10;per multiple flower stem;Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl;127.2;313;15;108.5;100 < seednumber <= 1000;;;;counting and extrapolation ;single flower inflorescence ;2004-08-15 00:00:00.0;preaggregated value obtained from single record;;NETHERLANDS
Hordelymus europaeus;42617;actual measurement (following LEDA data standards);31.5;10;per multiple flower stem;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;33.7;54;22;31.5;10 < seednumber <= 100;;;;counting ;;2003-06-21 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Hordeum distichon;43701;laboratory/greenhouse/garden experiment;44;3;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;48.67;67;35;44;10 < seednumber <= 100;;;;counting ;;2004-11-04 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Hordeum distichon;43701;laboratory/greenhouse/garden experiment;718;5;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;695.4;932;467;718;100 < seednumber <= 1000;;;;counting ;;2004-08-10 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Hordeum jubatum;43702;actual measurement;28612;3;per square meter;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;28612;;;;10,000 < seednumber <= 100,000;1;;18240.93287;counting and weighing ;;;collection period: 1993-1999, method: applied repr. parts incl. flying apparatus were weighed;Sera, Bozena (2004): Number and weight of seeds and reproductive strategies of herbaceous plants [39];CZECH REPUBLIC
Hordeum marinum;43180;laboratory/greenhouse/garden experiment;917;5;per ramet/tussock or individual plant ;Tackenberg (Regensburg), Oliver (Oliver.Tackenberg@biologie.uni-regensburg.de);916.8;1098;570;917;100 < seednumber <= 1000;;;;counting and extrapolation ;multiple flower stem or single stem;2005-03-17 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Hordeum marinum;43180;laboratory/greenhouse/garden experiment;40;5;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;37.6;68;14;40;10 < seednumber <= 100;;;;counting ;;2005-08-09 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Hordeum murinum;42447;laboratory/greenhouse/garden experiment;269;5;per ramet/tussock or individual plant ;Tackenberg (Regensburg), Oliver (Oliver.Tackenberg@biologie.uni-regensburg.de);387.4;638;225;269;100 < seednumber <= 1000;;;;counting and extrapolation ;multiple flower stem or single stem;2005-06-02 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Hordeum murinum;42447;actual measurement;52691.75;4;per square meter;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;52691.75;;;;10,000 < seednumber <= 100,000;1;;8710.361966;counting and weighing ;;;collection period: 1993-1999, method: applied repr. parts incl. flying apparatus were weighed;Sera, Bozena (2004): Number and weight of seeds and reproductive strategies of herbaceous plants [39];CZECH REPUBLIC
Hordeum murinum;42447;laboratory/greenhouse/garden experiment;19.5;6;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;20;27;14;19.5;10 < seednumber <= 100;;;;counting ;;2004-08-13 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Hordeum murinum;42447;actual measurement (following LEDA data standards);16;11;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;16;25;10;16;10 < seednumber <= 100;;;;counting ;;2004-08-18 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Hordeum murinum;42447;laboratory/greenhouse/garden experiment;23.5;10;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;25.3;37;19;23.5;10 < seednumber <= 100;;;;counting ;;2004-07-05 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Hordeum secalinum;43182;actual measurement (following LEDA data standards);17.5;6;per multiple flower inflorescence ;Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl;22.67;40;12;17.5;10 < seednumber <= 100;;;;counting ;;2004-07-01 00:00:00.0;preaggregated value obtained from single record;;BELGIUM
Hordeum vulgare;42448;laboratory/greenhouse/garden experiment;231;3;per ramet/tussock or individual plant ;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;240.33;432;58;231;100 < seednumber <= 1000;;;;counting ;;2004-08-10 00:00:00.0;preaggregated value obtained from single record;;GERMANY
Hornungia petraea;14530;estimation;4;1;per single flower inflorescence ;ECOFLORA - database of the ecological flora of the british isles;;4;;;seednumber <= 10;1;;;unknown;unknown;;Subspecies: - Original comment from ECOFLORA (for references to "Source no." refer to this record's original reference): -;Salisbury, E.(1952): Downs and Dunes, G Bell and Sons Ltd, London [];
Hornungia petraea;14530;estimation;1600;;per ramet/tussock or individual plant ;BIOPOP April 2005;;1600;;;1000 < seednumber <= 10,000;;;;unknown;unknown;;Value comment: large plant;Salisbury, E. J. (1942): The Reproductive Capacity of Plants, G. Bell Publishers, London;UNITED KINGDOM
Hornungia petraea;14530;estimation;396;36;per ramet/tussock or individual plant ;BIOPOP April 2005;396;438;354;;100 < seednumber <= 1000;;;;unknown;unknown;;;Salisbury, E. J. (1942): The Reproductive Capacity of Plants, G. Bell Publishers, London;UNITED KINGDOM
