The following table was created as response to the SQL query
SELECT m_methodname "general method", sbs_sbsname "SBS name", ref_refname "reference", bclv3_name "buds in layer >10 cm", bclv4_name "buds in layer 1-10cm", bclv6_name "buds in layer -10-0cm", bclv7_name "buds in layer < -10cm", bclv1_name "buds above ground", bclv5_name "buds at soil surface", bclv2_name "buds below ground", bbv_valid "valid", sbs_sbsnumber "SBS number" FROM (SELECT sbs_bbv.bbv_valid, m.m_methodname, sbs_bbv.sbs_sbsnumber, sbs_bbv.sbs_sbsname, sbs_bbv.ref_refname, sbs_bbv.bclv3_name, sbs_bbv.bclv4_name, sbs_bbv.bclv6_name, sbs_bbv.bclv7_name, sbs_bbv.bclv1_name, sbs_bbv.bclv5_name, sbs_bbv.bclv2_name, sbs_bbv.bbv_sbsnumber FROM (SELECT r_bbv.bbv_valid, r_bbv.bbv_methodid, sbs.sbs_sbsnumber, sbs.sbs_sbsname, r_bbv.ref_refname, r_bbv.bclv3_name, r_bbv.bclv4_name, r_bbv.bclv6_name, r_bbv.bclv7_name, r_bbv.bclv1_name, r_bbv.bclv5_name, r_bbv.bclv2_name, r_bbv.bbv_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT bbv_bclv3.bbv_sbsnumber, bbv_bclv3.bbv_valid, bbv_bclv3.bbv_methodid, r.ref_refname, bbv_bclv3.bclv3_name, bbv_bclv3.bclv4_name, bbv_bclv3.bclv6_name, bbv_bclv3.bclv7_name, bbv_bclv3.bclv1_name, bbv_bclv3.bclv5_name, bbv_bclv3.bclv2_name FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT bbv_bclv4.bbv_sbsnumber, bbv_bclv4.bbv_valid, bbv_bclv4.bbv_methodid, bbv_bclv4.bbv_referenceid, bclv3.bclv3_name, bbv_bclv4.bclv4_name, bbv_bclv4.bclv6_name, bbv_bclv4.bclv7_name, bbv_bclv4.bclv1_name, bbv_bclv4.bclv5_name, bbv_bclv4.bclv2_name FROM (SELECT bbv_bclv6.bbv_sbsnumber, bbv_bclv6.bbv_valid, bbv_bclv6.bbv_methodid, bbv_bclv6.bbv_referenceid, bbv_bclv6.bbv_aboveupperid, bclv4.bclv4_name, bbv_bclv6.bclv6_name, bbv_bclv6.bclv7_name, bbv_bclv6.bclv1_name, bbv_bclv6.bclv5_name, bbv_bclv6.bclv2_name FROM (SELECT bbv_bclv7.bbv_sbsnumber, bbv_bclv7.bbv_valid, bbv_bclv7.bbv_methodid, bbv_bclv7.bbv_referenceid, bbv_bclv7.bbv_aboveupperid, bbv_bclv7.bbv_abovelowerid, bclv6.bclv6_name, bbv_bclv7.bclv7_name, bbv_bclv7.bclv1_name, bbv_bclv7.bclv5_name, bbv_bclv7.bclv2_name FROM (SELECT bbv_bcflv1.bbv_sbsnumber, bbv_bcflv1.bbv_valid, bbv_bcflv1.bbv_methodid, bbv_bcflv1.bbv_referenceid, bbv_bcflv1.bbv_aboveupperid, bbv_bcflv1.bbv_abovelowerid, bbv_bcflv1.bbv_belowupperid, bclv7.bclv7_name, bbv_bcflv1.bclv1_name, bbv_bcflv1.bclv5_name, bbv_bcflv1.bclv2_name FROM (SELECT bbv_bclv5.bbv_sbsnumber, bbv_bclv5.bbv_valid, bbv_bclv5.bbv_methodid, bbv_bclv5.bbv_referenceid, bbv_bclv5.bbv_aboveupperid, bbv_bclv5.bbv_abovelowerid, bbv_bclv5.bbv_belowupperid, bbv_bclv5.bbv_belowlowerid, bcflv1.bclv1_name, bbv_bclv5.bclv5_name, bbv_bclv5.bclv2_name FROM (SELECT bbv_bclv2.bbv_sbsnumber, bbv_bclv2.bbv_valid, bbv_bclv2.bbv_methodid, bbv_bclv2.bbv_referenceid, bbv_bclv2.bbv_aboveupperid, bbv_bclv2.bbv_abovelowerid, bbv_bclv2.bbv_belowupperid, bbv_bclv2.bbv_belowlowerid, bbv_bclv2.bbv_aboveid, bclv5.bclv5_name, bbv_bclv2.bclv2_name FROM (SELECT bbv.bbv_sbsnumber, bbv.bbv_valid, bbv.bbv_methodid, bbv.bbv_referenceid, bbv.bbv_aboveupperid, bbv.bbv_abovelowerid, bbv.bbv_belowupperid, bbv.bbv_belowlowerid, bbv.bbv_aboveid, bbv.bbv_soilsurfaceid, bclv2.bclv2_name FROM (SELECT sbsnumber AS bbv_sbsnumber, valid AS bbv_valid, methodid AS bbv_methodid, referenceid AS bbv_referenceid, above_upper_typeid AS bbv_aboveupperid, above_lower_typeid AS bbv_abovelowerid, below_upper_typeid AS bbv_belowupperid, below_lower_typeid AS bbv_belowlowerid, above_ground_typeid AS bbv_aboveid, soilsurface_typeid AS bbv_soilsurfaceid, below_ground_typeid AS bbv_belowid FROM (select sbsnumber, taxonid, georefid, habitattypeid, referenceid, origreferenceid, batchid, methodid, collectiondate, p_comment, above_ground_typeid, below_ground_typeid, above_upper_typeid, above_lower_typeid, soilsurface_typeid, below_upper_typeid, below_lower_typeid, created_when, updated_when, valid, validsince, validuntil, ledaid, budbankverticaldistributionid
from budbankverticaldistribution natural join taxontosbsassignment WHERE valid IN (-2, 1, -1, 0, 2, -8, -4, -3, 2, -8))) bbv FULL JOIN (SELECT budsperclonalfragmentid AS bclv2_id, budsperclonalfragmentname AS bclv2_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv2 ON bbv.bbv_belowid = bclv2.bclv2_id) bbv_bclv2 FULL JOIN (SELECT budsperclonalfragmentid AS bclv5_id, budsperclonalfragmentname AS bclv5_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv5 ON bbv_bclv2.bbv_soilsurfaceid = bclv5.bclv5_id) bbv_bclv5 FULL JOIN (SELECT budsperclonalfragmentid AS bclv1_id, budsperclonalfragmentname AS bclv1_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bcflv1 ON bbv_bclv5.bbv_aboveid = bcflv1.bclv1_id) bbv_bcflv1 FULL JOIN (SELECT budsperclonalfragmentid AS bclv7_id, budsperclonalfragmentname AS bclv7_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv7 ON bbv_bcflv1.bbv_belowlowerid = bclv7.bclv7_id) bbv_bclv7 FULL JOIN (SELECT budsperclonalfragmentid AS bclv6_id, budsperclonalfragmentname AS bclv6_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv6 ON bbv_bclv7.bbv_belowupperid = bclv6.bclv6_id) bbv_bclv6 FULL JOIN (SELECT budsperclonalfragmentid AS bclv4_id, budsperclonalfragmentname AS bclv4_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv4 ON bbv_bclv6.bbv_abovelowerid = bclv4.bclv4_id) bbv_bclv4 FULL JOIN (SELECT budsperclonalfragmentid AS bclv3_id, budsperclonalfragmentname AS bclv3_name FROM (select budsperclonalfragmentid, budsperclonalfragmentname from budsperclonalfragment_lv)) bclv3 ON bbv_bclv4.bbv_aboveupperid = bclv3.bclv3_id) bbv_bclv3 ON r.ref_referenceid = bbv_bclv3.bbv_referenceid) r_bbv ON sbs.sbs_sbsnumber = r_bbv.bbv_sbsnumber) sbs_bbv LEFT JOIN (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m ON sbs_bbv.bbv_methodid = m.m_methodid) ORDER BY sbs_sbsname
on Thu Mar 13 09:16:11 CET 2008 .

general method;SBS name;reference;buds in layer >10 cm;buds in layer 1-10cm;buds in layer -10-0cm;buds in layer < -10cm;buds above ground;buds at soil surface;buds below ground;valid;SBS number
derivation from photos or drawings;Geranium sanguineum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;22557
derivation from photos or drawings;Geranium sanguineum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;22557
derivation from photos or drawings;Geranium sanguineum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;22557
derivation from photos or drawings;Geranium sylvaticum;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;22559
observation (like obvious taxonomical traits);Geranium sylvaticum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;22559
observation (like obvious taxonomical traits);Geranium sylvaticum;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;22559
derivation from photos or drawings;Geranium sylvaticum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;22559
derivation from photos or drawings;Geranium sylvaticum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;22559
derivation from photos or drawings;Geranium sylvaticum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;22559
derivation from photos or drawings;Geranium sylvaticum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;22559
derivation from photos or drawings;Geum montanum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29982
derivation from photos or drawings;Geum montanum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29982
observation (like obvious taxonomical traits);Geum montanum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29982
derivation from photos or drawings;Geum reptans;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;>10;0-10;0;29707
derivation from photos or drawings;Geum reptans;CLO-PLA test records from June 2005;none;>10;none;none;>=0;>10;none;0;29707
unknown;Geum reptans;CLO-PLA test records from June 2005;>10;>10;1-10;1-10;1-10;1-10;1-10;0;29707
observation (like obvious taxonomical traits);Geum reptans;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;29707
observation (like obvious taxonomical traits);Geum reptans;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;29707
observation (like obvious taxonomical traits);Geum reptans;CLO-PLA test records from June 2005;none;>10;>10;none;>=0;1-10;>=0;0;29707
derivation from photos or drawings;Geum rivale;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29366
derivation from photos or drawings;Geum rivale;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29366
unknown;Geum rivale;CLO-PLA test records from June 2005;none;>10;;;>=0;1-10;;0;29366
unknown;Geum rivale;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;>10;1-10;0;29366
observation (like obvious taxonomical traits);Geum rivale;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29366
derivation from photos or drawings;Geum rivale;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29366
derivation from photos or drawings;Geum rivale;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29366
derivation from photos or drawings;Geum rivale;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29366
derivation from photos or drawings;Geum rivale;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29366
derivation from photos or drawings;Geum rivale;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;29366
derivation from photos or drawings;Geum urbanum;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;30638
unknown;Geum urbanum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;30638
unknown;Geum urbanum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;30638
observation (like obvious taxonomical traits);Geum urbanum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;30638
derivation from photos or drawings;Geum urbanum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;30638
derivation from photos or drawings;Geum urbanum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;30638
derivation from photos or drawings;Geum urbanum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;30638
derivation from photos or drawings;Geum urbanum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;30638
derivation from photos or drawings;Geum urbanum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;30638
derivation from photos or drawings;Geum urbanum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;30638
derivation from photos or drawings;Geum urbanum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;30638
derivation from photos or drawings;Gladiolus communis;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;36560
observation (like obvious taxonomical traits);Gladiolus communis;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;36560
observation (like obvious taxonomical traits);Gladiolus communis;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;36560
observation (like obvious taxonomical traits);Gladiolus illyricus;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;36567
derivation from photos or drawings;Gladiolus imbricatus;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;36569
observation (like obvious taxonomical traits);Gladiolus imbricatus;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;36569
derivation from photos or drawings;Gladiolus italicus;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;36571
observation (like obvious taxonomical traits);Gladiolus italicus;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;36571
derivation from photos or drawings;Gladiolus palustris;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;36576
observation (like obvious taxonomical traits);Gladiolus palustris;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;none;none;0;36576
derivation from photos or drawings;Glaucium corniculatum;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;25531
derivation from photos or drawings;Glaucium flavum;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;25533
derivation from photos or drawings;Glaucium flavum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;25533
observation (like obvious taxonomical traits);Glaucium flavum;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;25533
derivation from photos or drawings;Glaux maritima;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;28861
derivation from photos or drawings;Glaux maritima;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;28861
observation (like obvious taxonomical traits);Glaux maritima;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;28861
observation (like obvious taxonomical traits);Glaux maritima;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;28861
derivation from photos or drawings;Glechoma hederacea;CLO-PLA test records from June 2005;none;none;1-10;1-10;>=0;>10;1-10;0;24650
unknown;Glechoma hederacea;CLO-PLA test records from June 2005;none;none;>10;none;>=0;>10;>=0;0;24650
unknown;Glechoma hederacea;CLO-PLA test records from June 2005;none;none;none;none;>=0;>10;none;0;24650
unknown;Glechoma hederacea;CLO-PLA test records from June 2005;none;none;none;none;>=0;>10;none;0;24650
unknown;Glechoma hederacea;CLO-PLA test records from June 2005;none;none;none;none;>=0;>10;none;0;24650
unknown;Glechoma hederacea;CLO-PLA test records from June 2005;none;none;1-10;1-10;>=0;>10;1-10;0;24650
observation (like obvious taxonomical traits);Glechoma hederacea;CLO-PLA test records from June 2005;none;none;1-10;none;>=0;>10;0-10;0;24650
derivation from photos or drawings;Glechoma hederacea;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;>10;0-10;0;24650
field experiment;Glechoma hederacea;CLO-PLA test records from June 2005;none;none;1-10;none;>=0;>10;0-10;0;24650
observation (like obvious taxonomical traits);Glechoma hederacea;CLO-PLA test records from June 2005;none;none;>10;1-10;0-10;1-10;1-10;0;24650
laboratory/greenhouse/garden experiment;Glechoma hirsuta;CLO-PLA test records from June 2005;none;none;1-10;1-10;>=0;>10;1-10;0;24653
laboratory/greenhouse/garden experiment;Glechoma hirsuta;CLO-PLA test records from June 2005;none;none;1-10;1-10;>=0;>10;1-10;0;24653
derivation from photos or drawings;Globularia cordifolia;CLO-PLA test records from June 2005;none;none;none;none;>=0;>10;none;0;25184
derivation from photos or drawings;Globularia cordifolia;CLO-PLA test records from June 2005;none;>10;none;none;>=0;>10;none;0;25184
derivation from photos or drawings;Globularia cordifolia;CLO-PLA test records from June 2005;none;>10;none;none;>=0;>10;none;0;25184
derivation from photos or drawings;Globularia cordifolia;CLO-PLA test records from June 2005;none;>10;none;none;>=0;>10;none;0;25184
derivation from photos or drawings;Globularia nudicaulis;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;25197
derivation from photos or drawings;Globularia punctata;CLO-PLA test records from June 2005;none;none;1-10;none;0-10;1-10;0-10;0;25198
derivation from photos or drawings;Globularia punctata;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;25198
derivation from photos or drawings;Globularia punctata;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;25198
observation (like obvious taxonomical traits);Globularia punctata;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;25198
derivation from photos or drawings;Globularia punctata;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;1-10;0-10;0;25198
derivation from photos or drawings;Glyceria declinata;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;42323
derivation from photos or drawings;Glyceria fluitans;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40814
unknown;Glyceria fluitans;CLO-PLA test records from June 2005;none;none;1-10;>10;>=0;>10;1-10;0;40814
derivation from photos or drawings;Glyceria maxima;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40135
derivation from photos or drawings;Glyceria maxima;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40135
derivation from photos or drawings;Glyceria maxima;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40135
derivation from photos or drawings;Glyceria maxima;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40135
derivation from photos or drawings;Glyceria maxima;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40135
unknown;Glyceria maxima;CLO-PLA test records from June 2005;;>10;;;>10;;;0;40135
observation (like obvious taxonomical traits);Glyceria maxima;CLO-PLA test records from June 2005;none;>10;1-10;>10;>=0;1-10;1-10;0;40135
observation (like obvious taxonomical traits);Glyceria maxima;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40135
derivation from photos or drawings;Glyceria nemoralis;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40136
derivation from photos or drawings;Glyceria plicata;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;40816
derivation from photos or drawings;Glycyrrhiza echinata;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;22285
observation (like obvious taxonomical traits);Glycyrrhiza glabra;CLO-PLA test records from June 2005;none;>10;1-10;>10;>=0;1-10;1-10;0;21395
derivation from photos or drawings;Goodyera repens;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;39636
derivation from photos or drawings;Goodyera repens;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;39636
derivation from photos or drawings;Goodyera repens;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;39636
observation (like obvious taxonomical traits);Goodyera repens;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;39636
observation (like obvious taxonomical traits);Goodyera repens;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;39636
derivation from photos or drawings;Gratiola officinalis;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;33117
derivation from photos or drawings;Gratiola officinalis;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;33117
derivation from photos or drawings;Gratiola officinalis;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;33117
derivation from photos or drawings;Groenlandia densa;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;43982
observation (like obvious taxonomical traits);Groenlandia densa;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;43982
derivation from photos or drawings;Gymnadenia conopsea;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;1-10;0-10;0;39638
derivation from photos or drawings;Gymnadenia conopsea;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;39638
derivation from photos or drawings;Gymnadenia conopsea;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;39638
laboratory/greenhouse/garden experiment;Gymnadenia conopsea;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;1-10;0-10;0;39638
laboratory/greenhouse/garden experiment;Gymnadenia conopsea;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;1-10;0-10;0;39638
observation (like obvious taxonomical traits);Gymnadenia conopsea;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;39638
observation (like obvious taxonomical traits);Gymnadenia conopsea;CLO-PLA test records from June 2005;none;1-10;1-10;;0-10;1-10;1-10;0;39638
observation (like obvious taxonomical traits);Gymnadenia conopsea;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;1-10;0-10;0;39638
derivation from photos or drawings;Gymnadenia odoratissima;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;39639
derivation from photos or drawings;Gymnadenia odoratissima;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;1-10;1-10;0;39639
observation (like obvious taxonomical traits);Gymnadenia odoratissima;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;1-10;0-10;0;39639
derivation from photos or drawings;Gypsophila fastigiata;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;>10;1-10;0;16936
derivation from photos or drawings;Gypsophila fastigiata;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;16936
derivation from photos or drawings;Gypsophila muralis;CLO-PLA test records from June 2005;none;none;1-10;none;0-10;1-10;0-10;0;16075
derivation from photos or drawings;Gypsophila paniculata;CLO-PLA test records from June 2005;none;none;1-10;>10;>=0;>10;1-10;0;16941
unknown;Gypsophila paniculata;CLO-PLA test records from June 2005;none;>10;;;>=0;;;0;16941
unknown;Gypsophila paniculata;CLO-PLA test records from June 2005;none;>10;;;>=0;;;0;16941
derivation from photos or drawings;Gypsophila perfoliata;CLO-PLA test records from June 2005;none;none;1-10;>10;>=0;>10;1-10;0;16510
derivation from photos or drawings;Gypsophila repens;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;>10;0-10;0;17131
observation (like obvious taxonomical traits);Gypsophila repens;CLO-PLA test records from June 2005;none;>10;>10;>10;>=0;1-10;>10;0;17131
derivation from photos or drawings;Hacquetia epipactis;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;2221
derivation from photos or drawings;Hacquetia epipactis;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;2221
derivation from photos or drawings;Hacquetia epipactis;CLO-PLA test records from June 2005;none;>10;none;none;>=0;1-10;none;0;2221
derivation from photos or drawings;Halimione pedunculata;CLO-PLA test records from June 2005;;;1-10;none;1-10;1-10;0-10;0;17799
derivation from photos or drawings;Halimione portulacoides;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;>10;1-10;0;17931
derivation from photos or drawings;Halimione portulacoides;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;>10;1-10;0;17931
derivation from photos or drawings;Halimione portulacoides;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;>10;1-10;0;17931
observation (like obvious taxonomical traits);Halimione portulacoides;CLO-PLA test records from June 2005;none;>10;>10;none;>=0;1-10;>=0;0;17931
derivation from photos or drawings;Hammarbya paludosa;CLO-PLA test records from June 2005;none;none;1-10;none;0-10;1-10;0-10;0;39641
observation (like obvious taxonomical traits);Hammarbya paludosa;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;39641
observation (like obvious taxonomical traits);Hammarbya paludosa;CLO-PLA test records from June 2005;none;1-10;none;none;0-10;1-10;none;0;39641
unknown;Hedera helix;CLO-PLA test records from June 2005;none;none;>10;>10;>=0;>10;>10;0;2449
derivation from photos or drawings;Hedysarum hedysaroides;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;21399
observation (like obvious taxonomical traits);Hedysarum hedysaroides;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;21399
derivation from photos or drawings;Helianthemum apenninum;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;>10;1-10;0;18679
observation (like obvious taxonomical traits);Helianthemum apenninum;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;18679
derivation from photos or drawings;Helianthemum canum;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;>10;1-10;0;18656
derivation from photos or drawings;Helianthemum canum;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;>10;0-10;0;18656
observation (like obvious taxonomical traits);Helianthemum canum;CLO-PLA test records from June 2005;none;1-10;1-10;none;0-10;1-10;0-10;0;18656
derivation from photos or drawings;Helianthemum nummularium;CLO-PLA test records from June 2005;none;1-10;1-10;1-10;0-10;>10;1-10;0;18594
observation (like obvious taxonomical traits);Helianthemum nummularium;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;18594
unknown;Helianthemum nummularium;CLO-PLA test records from June 2005;none;none;>10;1-10;0-10;1-10;1-10;0;18594
derivation from photos or drawings;Helianthemum nummularium;CLO-PLA test records from June 2005;none;>10;1-10;none;>=0;1-10;0-10;0;18594
derivation from photos or drawings;Helianthemum nummularium subsp. grandiflorum;CLO-PLA test records from June 2005;none;none;1-10;none;>=0;>10;0-10;0;18613
derivation from photos or drawings;Helianthus annuus;CLO-PLA test records from June 2005;none;none;1-10;1-10;0-10;1-10;1-10;0;7986
derivation from photos or drawings;Helianthus tuberosus;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;7788
field experiment;Helianthus tuberosus;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;7788
unknown;Helianthus tuberosus;CLO-PLA test records from June 2005;none;>10;1-10;>10;>=0;1-10;1-10;0;7788
unknown;Helianthus tuberosus;CLO-PLA test records from June 2005;none;>10;1-10;>10;>=0;1-10;1-10;0;7788
derivation from photos or drawings;Helianthus tuberosus;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;7788
derivation from photos or drawings;Helianthus tuberosus;CLO-PLA test records from June 2005;none;>10;1-10;1-10;>=0;1-10;1-10;0;7788
