The following table was created as response to the SQL query
SELECT sbs_sbsname "SBS name", m_methodname "general method", lfm_name "leaf specific method", ldc_singlevalue "single value [mg/g]", ldc_n "sample size", ldc_valid "valid", ref_refname "reference", sbs_sbsnumber "SBS number", pslv_name "plant stage", lflv_name "leaf state", ldc_mean "mean LMDC [mg/g]", ldc_maximum "maximum LDMC [mg/g]", ldc_minimum "minimum LDMC [mg/g]", ldc_replicates "number of replicates", ldc_stddev "standard deviation", ldc_stderror "standard error", ldc_balanceerror "balance error [mg]", ldc_collectiondate "collection date", ldc_comment "general comment", or_origrefname "original reference", eun_habcodeandname "EUNIS habitat code and name", geo_countryname "country", geo_utmzone "UTM zone", geo_utmeasting "UTM easting", geo_comment "georeference comment", geo_utmnorthing "UTM northing" FROM (SELECT case when ldc_median is not null then ldc_median when ldc_mean is not null then ldc_mean when ldc_minimum is not null and ldc_maximum is not null then (ldc_minimum + ldc_maximum) / 2 when ldc_minimum is not null then ldc_minimum when ldc_maximum is not null then ldc_maximum else null end AS ldc_singlevalue, sbs_sbsnumber, sbs_sbsname, m_methodname, lfm_name, ldc_mean, ldc_minimum, ldc_maximum, ldc_n, ldc_valid, ref_refname, pslv_name, lflv_name, ldc_replicates, ldc_stddev, ldc_stderror, ldc_balanceerror, ldc_collectiondate, ldc_comment, or_origrefname, eun_habcodeandname, geo_countryname, geo_utmzone, geo_utmeasting, geo_comment, geo_utmnorthing, ldc_sbsnumber FROM (SELECT sbs.sbs_sbsnumber, sbs.sbs_sbsname, m_ldmc.m_methodname, m_ldmc.lfm_name, m_ldmc.ldc_median, m_ldmc.ldc_mean, m_ldmc.ldc_minimum, m_ldmc.ldc_maximum, m_ldmc.ldc_n, m_ldmc.ldc_valid, m_ldmc.ref_refname, m_ldmc.pslv_name, m_ldmc.lflv_name, m_ldmc.ldc_replicates, m_ldmc.ldc_stddev, m_ldmc.ldc_stderror, m_ldmc.ldc_balanceerror, m_ldmc.ldc_collectiondate, m_ldmc.ldc_comment, m_ldmc.or_origrefname, m_ldmc.eun_habcodeandname, m_ldmc.geo_countryname, m_ldmc.geo_utmzone, m_ldmc.geo_utmeasting, m_ldmc.geo_comment, m_ldmc.geo_utmnorthing, m_ldmc.ldc_sbsnumber FROM (SELECT speciesno AS sbs_sbsnumber, fullname AS sbs_sbsname FROM (SELECT fullname, speciesno, familyname, isinledalist from (select fullname, speciesno, family as familyid, isinledalist from taxon where specieslist = 60028) natural join taxonomicfamily)) sbs JOIN (SELECT ldmc_lfm.ldc_sbsnumber, m.m_methodname, ldmc_lfm.lfm_name, ldmc_lfm.ldc_median, ldmc_lfm.ldc_mean, ldmc_lfm.ldc_minimum, ldmc_lfm.ldc_maximum, ldmc_lfm.ldc_n, ldmc_lfm.ldc_valid, ldmc_lfm.ref_refname, ldmc_lfm.pslv_name, ldmc_lfm.lflv_name, ldmc_lfm.ldc_replicates, ldmc_lfm.ldc_stddev, ldmc_lfm.ldc_stderror, ldmc_lfm.ldc_balanceerror, ldmc_lfm.ldc_collectiondate, ldmc_lfm.ldc_comment, ldmc_lfm.or_origrefname, ldmc_lfm.eun_habcodeandname, ldmc_lfm.geo_countryname, ldmc_lfm.geo_utmzone, ldmc_lfm.geo_utmeasting, ldmc_lfm.geo_comment, ldmc_lfm.geo_utmnorthing FROM (SELECT methodid AS m_methodid, methodname AS m_methodname FROM (select * from method_lv)) m JOIN (SELECT r_ldmc.ldc_sbsnumber, r_ldmc.ldc_methodid, lfm.lfm_name, r_ldmc.ldc_median, r_ldmc.ldc_mean, r_ldmc.ldc_minimum, r_ldmc.ldc_maximum, r_ldmc.ldc_n, r_ldmc.ldc_valid, r_ldmc.ref_refname, r_ldmc.pslv_name, r_ldmc.lflv_name, r_ldmc.ldc_replicates, r_ldmc.ldc_stddev, r_ldmc.ldc_stderror, r_ldmc.ldc_balanceerror, r_ldmc.ldc_collectiondate, r_ldmc.ldc_comment, r_ldmc.or_origrefname, r_ldmc.eun_habcodeandname, r_ldmc.geo_countryname, r_ldmc.geo_utmzone, r_ldmc.geo_utmeasting, r_ldmc.geo_comment, r_ldmc.geo_utmnorthing FROM (SELECT ldmc_pslv.ldc_sbsnumber, ldmc_pslv.ldc_methodid, ldmc_pslv.ldc_specificmethodid, ldmc_pslv.ldc_median, ldmc_pslv.ldc_mean, ldmc_pslv.ldc_minimum, ldmc_pslv.ldc_maximum, ldmc_pslv.ldc_n, ldmc_pslv.ldc_valid, r.ref_refname, ldmc_pslv.pslv_name, ldmc_pslv.lflv_name, ldmc_pslv.ldc_replicates, ldmc_pslv.ldc_stddev, ldmc_pslv.ldc_stderror, ldmc_pslv.ldc_balanceerror, ldmc_pslv.ldc_collectiondate, ldmc_pslv.ldc_comment, ldmc_pslv.or_origrefname, ldmc_pslv.eun_habcodeandname, ldmc_pslv.geo_countryname, ldmc_pslv.geo_utmzone, ldmc_pslv.geo_utmeasting, ldmc_pslv.geo_comment, ldmc_pslv.geo_utmnorthing FROM (SELECT referenceid AS ref_referenceid, refname AS ref_refname FROM (select referenceid, refname, reftypeid from reference)) r LEFT JOIN (SELECT ldmc_lflv.ldc_sbsnumber, ldmc_lflv.ldc_methodid, ldmc_lflv.ldc_specificmethodid, ldmc_lflv.ldc_median, ldmc_lflv.ldc_mean, ldmc_lflv.ldc_minimum, ldmc_lflv.ldc_maximum, ldmc_lflv.ldc_n, ldmc_lflv.ldc_valid, ldmc_lflv.ldc_referenceid, pslv.pslv_name, ldmc_lflv.lflv_name, ldmc_lflv.ldc_replicates, ldmc_lflv.ldc_stddev, ldmc_lflv.ldc_stderror, ldmc_lflv.ldc_balanceerror, ldmc_lflv.ldc_collectiondate, ldmc_lflv.ldc_comment, ldmc_lflv.or_origrefname, ldmc_lflv.eun_habcodeandname, ldmc_lflv.geo_countryname, ldmc_lflv.geo_utmzone, ldmc_lflv.geo_utmeasting, ldmc_lflv.geo_comment, ldmc_lflv.geo_utmnorthing FROM (SELECT ldmc_orf.ldc_sbsnumber, ldmc_orf.ldc_methodid, ldmc_orf.ldc_specificmethodid, ldmc_orf.ldc_median, ldmc_orf.ldc_mean, ldmc_orf.ldc_minimum, ldmc_orf.ldc_maximum, ldmc_orf.ldc_n, ldmc_orf.ldc_valid, ldmc_orf.ldc_referenceid, ldmc_orf.ldc_plantstageid, lflv.lflv_name, ldmc_orf.ldc_replicates, ldmc_orf.ldc_stddev, ldmc_orf.ldc_stderror, ldmc_orf.ldc_balanceerror, ldmc_orf.ldc_collectiondate, ldmc_orf.ldc_comment, ldmc_orf.or_origrefname, ldmc_orf.eun_habcodeandname, ldmc_orf.geo_countryname, ldmc_orf.geo_utmzone, ldmc_orf.geo_utmeasting, ldmc_orf.geo_comment, ldmc_orf.geo_utmnorthing FROM (SELECT ldmc_hab.ldc_sbsnumber, ldmc_hab.ldc_methodid, ldmc_hab.ldc_specificmethodid, ldmc_hab.ldc_median, ldmc_hab.ldc_mean, ldmc_hab.ldc_minimum, ldmc_hab.ldc_maximum, ldmc_hab.ldc_n, ldmc_hab.ldc_valid, ldmc_hab.ldc_referenceid, ldmc_hab.ldc_plantstageid, ldmc_hab.ldc_leafformid, ldmc_hab.ldc_replicates, ldmc_hab.ldc_stddev, ldmc_hab.ldc_stderror, ldmc_hab.ldc_balanceerror, ldmc_hab.ldc_collectiondate, ldmc_hab.ldc_comment, orf.or_origrefname, ldmc_hab.eun_habcodeandname, ldmc_hab.geo_countryname, ldmc_hab.geo_utmzone, ldmc_hab.geo_utmeasting, ldmc_hab.geo_comment, ldmc_hab.geo_utmnorthing FROM (SELECT ldmc_geo.ldc_sbsnumber, ldmc_geo.ldc_methodid, ldmc_geo.ldc_specificmethodid, ldmc_geo.ldc_median, ldmc_geo.ldc_mean, ldmc_geo.ldc_minimum, ldmc_geo.ldc_maximum, ldmc_geo.ldc_n, ldmc_geo.ldc_valid, ldmc_geo.ldc_referenceid, ldmc_geo.ldc_plantstageid, ldmc_geo.ldc_leafformid, ldmc_geo.ldc_replicates, ldmc_geo.ldc_stddev, ldmc_geo.ldc_stderror, ldmc_geo.ldc_balanceerror, ldmc_geo.ldc_collectiondate, ldmc_geo.ldc_comment, ldmc_geo.ldc_origreferenceid, hab_eun.eun_habcodeandname, ldmc_geo.geo_countryname, ldmc_geo.geo_utmzone, ldmc_geo.geo_utmeasting, ldmc_geo.geo_comment, ldmc_geo.geo_utmnorthing FROM (SELECT ldmc.ldc_sbsnumber, ldmc.ldc_methodid, ldmc.ldc_specificmethodid, ldmc.ldc_median, ldmc.ldc_mean, ldmc.ldc_minimum, ldmc.ldc_maximum, ldmc.ldc_n, ldmc.ldc_valid, ldmc.ldc_referenceid, ldmc.ldc_plantstageid, ldmc.ldc_leafformid, ldmc.ldc_replicates, ldmc.ldc_stddev, ldmc.ldc_stderror, ldmc.ldc_balanceerror, ldmc.ldc_collectiondate, ldmc.ldc_comment, ldmc.ldc_origreferenceid, ldmc.ldc_habitattypeid, geo.geo_countryname, geo.geo_utmzone, geo.geo_utmeasting, geo.geo_comment, geo.geo_utmnorthing FROM (SELECT sbsnumber AS ldc_sbsnumber, methodid AS ldc_methodid, leafspecificmethodid AS ldc_specificmethodid, median AS ldc_median, mean AS ldc_mean, minimum AS ldc_minimum, maximum AS ldc_maximum, n AS ldc_n, valid AS ldc_valid, referenceid AS ldc_referenceid, plantstageid AS ldc_plantstageid, leafformid AS ldc_leafformid, replicates AS ldc_replicates, stddeviation AS ldc_stddev, stderror AS ldc_stderror, balanceerror AS ldc_balanceerror, collectiondate AS ldc_collectiondate, p_comment AS ldc_comment, origreferenceid AS ldc_origreferenceid, habitattypeid AS ldc_habitattypeid, georefid AS ldc_georeferenceid FROM (SELECT sbsnumber, taxonid, mean, median, minimum, maximum, stderror, stddeviation, n, replicates, created_when, updated_when, collectiondate, p_comment, methodid, referenceid, origreferenceid, habitattypeid, georefid, valid, validsince, validuntil, ledaid, batchid, leafformid, plantstageid, leafspecificmethodid, balanceerror, leafdrymattercontentid FROM leafdrymattercontent natural join taxontosbsassignment WHERE valid IN (-2, 1))) ldmc FULL JOIN (SELECT georefid AS geo_georefid, countryname AS geo_countryname, utm_zone AS geo_utmzone, utm_easting AS geo_utmeasting, georef_comment AS geo_comment, utm_northing AS geo_utmnorthing FROM (select * from georef_part)) geo ON ldmc.ldc_georeferenceid = geo.geo_georefid) ldmc_geo FULL JOIN (SELECT hab.hab_habitattypeid, eun.eun_habcodeandname FROM (SELECT habitattypeid AS hab_habitattypeid, eunishabitattypeid AS hab_eunisid FROM (select * from habtype_base)) hab FULL JOIN (SELECT eunishabitattypeid AS eun_habitattypeid, eunishabitattypecodeandname AS eun_habcodeandname FROM (SELECT eunishabitattypeid, eunishabitattypename, eunishabitattypecode, eunishabitattypecodeandname FROM eunishabitattype_lv)) eun ON hab.hab_eunisid = eun.eun_habitattypeid) hab_eun ON ldmc_geo.ldc_habitattypeid = hab_eun.hab_habitattypeid) ldmc_hab FULL JOIN (SELECT origreferenceid AS or_origrefid, origrefname AS or_origrefname FROM (select referenceid as origreferenceid, refname as origrefname, reftypeid as origreftypeid from reference)) orf ON ldmc_hab.ldc_origreferenceid = orf.or_origrefid) ldmc_orf FULL JOIN (SELECT leafformid AS lflv_id, leafformname AS lflv_name FROM (select leafformid, leafformname from leafform_lv)) lflv ON ldmc_orf.ldc_leafformid = lflv.lflv_id) ldmc_lflv FULL JOIN (SELECT plantstageid AS pslv_id, plantstagename AS pslv_name FROM (select plantstageid, plantstagename from plantstage_lv)) pslv ON ldmc_lflv.ldc_plantstageid = pslv.pslv_id) ldmc_pslv ON r.ref_referenceid = ldmc_pslv.ldc_referenceid) r_ldmc LEFT JOIN (SELECT leafspecificmethodid AS lfm_id, leafspecificmethodname AS lfm_name FROM (select leafspecificmethodid, leafspecificmethodname from leafspecificmethod_lv)) lfm ON r_ldmc.ldc_specificmethodid = lfm.lfm_id) ldmc_lfm ON m.m_methodid = ldmc_lfm.ldc_methodid) m_ldmc ON sbs.sbs_sbsnumber = m_ldmc.ldc_sbsnumber)) ORDER BY sbs_sbsname
on Tue Mar 25 17:06:17 CET 2008 .

SBS name;general method;leaf specific method;single value [mg/g];sample size;valid;reference;SBS number;plant stage;leaf state;mean LMDC [mg/g];maximum LDMC [mg/g];minimum LDMC [mg/g];number of replicates;standard deviation;standard error;balance error [mg];collection date;general comment;original reference;EUNIS habitat code and name;country;UTM zone;UTM easting;georeference comment;UTM northing
Oenothera erythrosepala;laboratory/greenhouse/garden experiment;no leaf rehydration;123.86;9;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;26448;adult;with petiole and rachis;131.56;161.11;112.04;2;;;0;2004-08-11 00:00:00.0;Preaggregated data obtained from single record. ;;unknown from literature;GERMANY;;;P 210 University of Oldenburg, Botanical Garden;
Oenothera erythrosepala;laboratory/greenhouse/garden experiment;no leaf rehydration;126.54;9;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;26448;adult;without petiole and rachis;132.81;162.52;112.65;2;;;0;2004-08-11 00:00:00.0;Preaggregated data obtained from single record. ;;unknown from literature;GERMANY;;;P 210 University of Oldenburg, Botanical Garden;
Oenothera parviflora;actual measurement (following LEDA data standards);no leaf rehydration;158.01;10;-2;Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl;26459;adult;with petiole and rachis;163.95;211.79;149.82;2;;;0;2003-08-12 00:00:00.0;Preaggregated data obtained from single record. ;;B    - Coastal habitats;NETHERLANDS;;;Terschelling;
Oenothera parviflora;laboratory/greenhouse/garden experiment;no leaf rehydration;198.95;8;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;26459;adult;with petiole and rachis;199.38;263.77;121.26;2;;;0;2004-08-11 00:00:00.0;Preaggregated data obtained from single record. ;;unknown from literature;GERMANY;;;P 210 University of Oldenburg, Botanical Garden;
Oenothera rosea;laboratory/greenhouse/garden experiment;no leaf rehydration;203.26;10;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;26462;adult;with petiole and rachis;201.88;231.89;167.09;2;;;0;2004-10-13 00:00:00.0;Preaggregated data obtained from single record. collection date #1-3: 2005-06-14;;unknown from literature;GERMANY;;;P 210 University of Oldenburg, Botanical Garden;
Oenothera rosea;laboratory/greenhouse/garden experiment;no leaf rehydration;199.89;7;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;26462;adult;without petiole and rachis;195.42;210.66;171.09;2;;;0;2004-10-13 00:00:00.0;Preaggregated data obtained from single record. ;;unknown from literature;GERMANY;;;P 210 University of Oldenburg, Botanical Garden;
Omalotheca norvegica;actual measurement (following LEDA data standards);no leaf rehydration;244.7;3;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;11511;adult;with petiole and rachis;245.83;255.3;237.5;2;;;;2003-08-20 00:00:00.0;Preaggregated data obtained from single record. ;;F2   - Arctic. alpine and subalpine scrub habitats;NORWAY;32;604700;Hessdalen;6958700
Omalotheca norvegica;actual measurement (following LEDA data standards);no leaf rehydration;229.2;9;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;11511;adult;with petiole and rachis;230.68;257.1;204.1;2;;;;2003-08-20 00:00:00.0;Preaggregated data obtained from single record. ;;E4   - Alpine and subalpine grasslands;NORWAY;32;604700;Hessdalen;6958700
Omalotheca norvegica;actual measurement (following LEDA data standards);no leaf rehydration;185.58;10;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;11511;adult;with petiole and rachis;186.03;220.12;161.39;2;;;0;2004-07-09 00:00:00.0;Preaggregated data obtained from single record. ;;F4.2 - Dry heaths;GERMANY;32;426444;P 375 NSG Feldberg (Schwarzwald), Baden-Württemberg;5303165
Omalotheca supina;actual measurement (following LEDA data standards);no leaf rehydration;216;3;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;10537;adult;without petiole and rachis;302;495.2;194.8;8;;;;2003-08-20 00:00:00.0;Preaggregated data obtained from single record. 8-11 leaves per sample;;F2   - Arctic. alpine and subalpine scrub habitats;NORWAY;32;604700;Hessdalen;6958700
Omalotheca supina;actual measurement (following LEDA data standards);no leaf rehydration;268.4;5;-2;Source data from Norwegian Institute for Nature Resaerch, NINA-Trondheim, NO (Rusch), E-Mail: Graciela.rusch@nina.no;10537;adult;without petiole and rachis;246.48;300;166.7;6;;;;2003-08-20 00:00:00.0;Preaggregated data obtained from single record. 6-9 leaves per sample;;E4   - Alpine and subalpine grasslands;NORWAY;32;604700;Hessdalen;6958700
Omphalodes verna;actual measurement (following LEDA data standards);no leaf rehydration;203.41;6;-2;Source data from University of Groningen, Community and Conservation Ecology Group, NL (Steendam), Corresponding address: R.m.bekker@rug.nl;11923;adult;with petiole and rachis;206.65;235.87;186.64;2;;;0;2005-05-24 00:00:00.0;Preaggregated data obtained from single record. ;;I2   - Cultivated areas of gardens and parks;NETHERLANDS;;;Pieterburen, Domies Toen;
Onobrychis viciifolia;actual measurement (following LEDA data standards);no leaf rehydration;260.05;8;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;21874;adult;without petiole and rachis;264.6;281.38;248.38;1;;;0;2003-06-21 00:00:00.0;Preaggregated data obtained from single record. ;;E1.2 - Perennial calcareous grassland and basic steppes;GERMANY;32;547000;MK 7, Schwäbische Alb, Redeberg NSG Sterneck / Wiesensteig;5380000
Onobrychis viciifolia;actual measurement;leaf rehydration;261;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;21874;adult;without petiole and rachis;261;;;2;;;;1996-07-08 00:00:00.0;;;;UNITED KINGDOM;;;Pleasley, Derbys;
Onobrychis viciifolia;actual measurement (following LEDA data standards);no leaf rehydration;255.92;8;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;21874;adult;with petiole and rachis;258.1;277.78;244.58;1;;;0;2003-06-21 00:00:00.0;Preaggregated data obtained from single record. ;;E1.2 - Perennial calcareous grassland and basic steppes;GERMANY;32;547000;MK 7, Schwäbische Alb, Redeberg NSG Sterneck / Wiesensteig;5380000
Onobrychis viciifolia;actual measurement;leaf rehydration;200;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;21874;adult;without petiole and rachis;200;;;2;;;;1996-06-19 00:00:00.0;;;;UNITED KINGDOM;;;Sheffield;
Ononis repens;actual measurement (following LEDA data standards);no leaf rehydration;257.92;10;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;20645;adult;with petiole and rachis;252.08;315.13;201.66;1;;;0;2003-09-03 00:00:00.0;Preaggregated data obtained from single record. ;;E1.2 - Perennial calcareous grassland and basic steppes;GERMANY;32;620350.5168;P13 NSG Dummersdorfer Ufer (Lübeck, near Baltic Sea);5973641.915
Ononis repens;actual measurement;leaf rehydration;223;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;20645;adult;without petiole and rachis;223;;;2;;;;1996-07-11 00:00:00.0;;;;UNITED KINGDOM;;;Cressbrook Dale;
Ononis repens;actual measurement;leaf rehydration;218;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;20645;adult;without petiole and rachis;218;;;2;;;;1996-09-02 00:00:00.0;;;;UNITED KINGDOM;;;Devon, UK;
Ononis repens;actual measurement;leaf rehydration;226;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;20645;adult;without petiole and rachis;226;;;2;;;;1996-07-08 00:00:00.0;;;;UNITED KINGDOM;;;Pleasley, Derbys;
Onopordum acanthium;laboratory/greenhouse/garden experiment;no leaf rehydration;214.68;1;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;9350;adult;with petiole and rachis;214.68;214.68;214.68;2;;;0;2005-07-11 00:00:00.0;Preaggregated data obtained from single record. ;;;GERMANY;;;P 210 University of Oldenburg, Botanical Garden;
Ophioglossum vulgatum;actual measurement;leaf rehydration;110;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;283;adult;without petiole and rachis;110;;;2;;;;1996-05-30 00:00:00.0;;;;UNITED KINGDOM;;;Maltby;
Ophioglossum vulgatum;actual measurement;leaf rehydration;110;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;283;adult;without petiole and rachis;110;;;2;;;;1996-06-03 00:00:00.0;;;;UNITED KINGDOM;;;Rowsley sidings, Derbys;
Ophrys apifera;actual measurement;leaf rehydration;148;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;39669;adult;without petiole and rachis;148;;;2;;;;1996-05-23 00:00:00.0;;;;UNITED KINGDOM;;;Lindrick quarry;
Ophrys apifera;actual measurement;leaf rehydration;130;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;39669;adult;without petiole and rachis;130;;;2;;;;1996-06-03 00:00:00.0;;;;UNITED KINGDOM;;;Via Gellia;
Ophrys fuciflora;actual measurement (following LEDA data standards);no leaf rehydration;104.87;3;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;39685;adult;with petiole and rachis;104.01;106.9;100.26;2;;;0;2005-05-21 00:00:00.0;Preaggregated data obtained from single record. ;;E1.2 - Perennial calcareous grassland and basic steppes;GERMANY;32;389290;P 504 NSG Kapellengrien, upper Rhine, Bad Bellingen - Rheinweiler (Baden-W?emberg);5284787
Ophrys insectifera;actual measurement;leaf rehydration;122;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;39703;adult;without petiole and rachis;122;;;2;;;;1996-06-03 00:00:00.0;;;;UNITED KINGDOM;;;Via Gellia;
Ophrys sphegodes;actual measurement (following LEDA data standards);no leaf rehydration;101.61;10;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;39719;adult;with petiole and rachis;100.6;115.27;85.58;2;;;0;2004-05-18 00:00:00.0;Preaggregated data obtained from single record. ;;E1.2 - Perennial calcareous grassland and basic steppes;GERMANY;32;404784;P 262 NSG Taubergießen / Oberrheinebene (upper Rhine);5349351
Orchis mascula;actual measurement (following LEDA data standards);no leaf rehydration;129.07;6;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;39755;adult;with petiole and rachis;125.25;136.06;106.53;2;;;0;2005-05-22 00:00:00.0;Preaggregated data obtained from single record. ;;E1.7 - Non-Mediterranean dry acid and neutral closed grassland;GERMANY;32;433296;P 511 Haslach - Obersimonsw?er Tal, Black forest;5330362
Orchis mascula;actual measurement;leaf rehydration;118;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;39755;adult;without petiole and rachis;118;;;2;;;;1996-06-18 00:00:00.0;;;;UNITED KINGDOM;;;Litton Mill, Derbys;
Orchis mascula;actual measurement;leaf rehydration;121;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;39755;adult;without petiole and rachis;121;;;2;;;;1996-06-03 00:00:00.0;;;;UNITED KINGDOM;;;Via Gellia;
Orchis militaris;actual measurement (following LEDA data standards);no leaf rehydration;111.96;3;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;40042;adult;with petiole and rachis;113.08;117.04;110.25;2;;;0;2004-05-18 00:00:00.0;Preaggregated data obtained from single record. ;;E1.2 - Perennial calcareous grassland and basic steppes;GERMANY;32;404784;P 262 NSG Taubergießen / Oberrheinebene (upper Rhine);5349351
Orchis morio;actual measurement (following LEDA data standards);no leaf rehydration;127.84;7;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;39762;adult;with petiole and rachis;120.71;140.09;90.24;2;;;0;2004-05-16 00:00:00.0;Preaggregated data obtained from single record. ;;E2.1 - Permanent mesotrophic pastures and aftermath-grazed meadows;GERMANY;32;420610;P 255 Attental (Black forest) near Freiburg;5317112
Orchis purpurea;actual measurement (following LEDA data standards);no leaf rehydration;65.83;10;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;40052;adult;with petiole and rachis;66.11;73.58;61.45;2;;;0;2004-05-12 00:00:00.0;Preaggregated data obtained from single record. ;;F3.1 - Temperate thickets and scrub;GERMANY;32;407711;P 234 NSG Ölberg bei Bollschweil;5307743
Orchis simia;actual measurement (following LEDA data standards);no leaf rehydration;102.5;8;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;40058;adult;with petiole and rachis;100.83;109.36;89.94;2;;;0;2005-05-20 00:00:00.0;Preaggregated data obtained from single record. ;;E1.2 - Perennial calcareous grassland and basic steppes;GERMANY;32;402856;P 503a Kaiserstuhl, near Schelingen, Baden-W?emberg;5328967
Orchis ustulata;actual measurement (following LEDA data standards);no leaf rehydration;121.29;7;-2;Source data from Carl von Ossietzky university of Oldenburg, Landscape Ecology Group, DE (Kunzmann), E-Mail: dkunzmann@gmx.de;39783;adult;with petiole and rachis;120.57;135.62;105.23;2;;;0;2004-05-18 00:00:00.0;Preaggregated data obtained from single record. ;;E1.2 - Perennial calcareous grassland and basic steppes;GERMANY;32;404784;P 262 NSG Taubergießen / Oberrheinebene (upper Rhine);5349351
Orchis ustulata;actual measurement;leaf rehydration;144;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;39783;adult;without petiole and rachis;144;;;2;;;;1996-06-03 00:00:00.0;;;;UNITED KINGDOM;;;Via Gellia;
Oreopteris limbosperma;actual measurement;leaf rehydration;289;3;1;Source data from University of Sheffield, Dept. of Animal and Plant Sciences, UK (Thompson), E-Mail: ken.thompson@sheffield.ac.uk;315;adult;without petiole and rachis;289;;;2;;;;1996-09-09 00:00:00.0;;;;UNITED KINGDOM;;;Stanage Edge;
